,HstackSize,NeedleSize,NeedleType,StartSam,dSNR,entropy,entropy_hex,sigma,start_window
1,1000000.0,250000.0,sine,503065.0,5.0,-34570980206888627,b'FF852DE06D3B394D',20.9280352651,00000000000885D5
1,1000000.0,250000.0,sine,583235.0,5.0,-24487444464537652,b'FFA900CC8B3BEFCC',20.9280352651,00000000000B4708
1,1000000.0,250000.0,sine,247119.0,5.0,-37581408877113429,b'FF7A7BE861B88FAB',20.9280352651,69621
1,1000000.0,250000.0,sine,195009.0,5.0,-4786260037372906,b'FFEEFEEBFEAB7416',20.9280352651,00000000000CC2CB
1,1000000.0,250000.0,sine,476376.0,5.0,-39340404771197322,b'FF743C1C3C4AEE76',20.9280352651,00000000000A4365
1,1000000.0,250000.0,sine,26571.0,5.0,-4895646390154962,b'FFEE9B6F7FF8092E',20.9280352651,000000000004380A
1,1000000.0,250000.0,sine,380890.0,5.0,-4635154935005072,b'FFEF8859E49EC070',20.9280352651,0000000000086A08
1,1000000.0,250000.0,sine,383026.0,5.0,-5567115057277277,b'FFEC38BD049656A3',20.9280352651,000000000006DF2E
1,1000000.0,250000.0,sine,657532.0,5.0,-31307319833127297,b'FF90C628927A167F',20.9280352651,00000000000CB2DA
1,1000000.0,250000.0,sine,740498.0,5.0,-6306120874308702,b'FFE9989DD1604BA2',20.9280352651,00000000000C9254
1,1000000.0,250000.0,sine,390190.0,5.0,-37263045290448800,b'FF7B9D752E36A860',20.9280352651,0000000000098D4F
1,1000000.0,250000.0,sine,421618.0,5.0,-12957003576974355,b'FFD1F7AC8470E3ED',20.9280352651,00000000000A2227
1,1000000.0,250000.0,sine,313094.0,5.0,-41797823767511016,b'FF6B8119C9F40018',20.9280352651,000000000007C228
1,1000000.0,250000.0,sine,327333.0,5.0,-4647803449266396,b'FFEF7CD8EE6BAF24',20.9280352651,000000000007054A
1,1000000.0,250000.0,sine,708174.0,5.0,-22558491405329945,b'FFAFDB2BED1DD9E7',20.9280352651,00000000000E2F1B
1,1000000.0,250000.0,sine,268333.0,5.0,-12681059371862044,b'FFD2F2A4C8C3B7E4',20.9280352651,000000000004E0CC
1,1000000.0,250000.0,sine,489621.0,5.0,-12604757083944764,b'FFD3380A4B8808C4',20.9280352651,0000000000096F51
1,1000000.0,250000.0,sine,711146.0,5.0,-6557158750150239,b'FFE8B44C81F621A1',20.9280352651,00000000000E2EE1
1,1000000.0,250000.0,sine,509773.0,5.0,-41543825080250485,b'FF6C681C777B0F8B',20.9280352651,000000000009E4C9
1,1000000.0,250000.0,sine,46020.0,5.0,-5098328390816637,b'FFEDE318EB512C83',20.9280352651,00000000000C4FD5
1,1000000.0,250000.0,sine,560432.0,5.0,-22314996573214781,b'FFB0B8A0FC16E7C3',20.9280352651,00000000000AD2BF
1,1000000.0,250000.0,sine,210491.0,5.0,-18759862305520130,b'FFBD5A012F3E85FE',20.9280352651,53450
1,1000000.0,250000.0,sine,348971.0,5.0,-42273439873125788,b'FF69D087C8EDB264',20.9280352651,0000000000070A90
1,1000000.0,250000.0,sine,3987.0,5.0,-4831944418245619,b'FFEED55F4560440D',20.9280352651,000000000003D35D
1,1000000.0,250000.0,sine,287826.0,5.0,-4571727857476547,b'FFEFC209A90B9C3D',20.9280352651,0000000000001BB9
1,1000000.0,250000.0,sine,446256.0,5.0,-4709577207885140,b'FFEF44AA1B7B52AC',20.9280352651,000000000006E73B
1,1000000.0,250000.0,sine,627211.0,5.0,-10163658365716164,b'FFDBE434E17E393C',20.9280352651,00000000000A38F8
1,1000000.0,250000.0,sine,683280.0,5.0,-8122738697762943,b'FFE3246985510781',20.9280352651,00000000000DFEC3
1,1000000.0,250000.0,sine,238993.0,5.0,-4786860697696892,b'FFEEFE6024864584',20.9280352651,86937
1,1000000.0,250000.0,sine,80536.0,5.0,-26566923105631068,b'FFA19D86318384A4',20.9280352651,000000000002D967
1,1000000.0,250000.0,sine,447495.0,5.0,-32593483834748988,b'FF8C34662E098FC4',20.9280352651,00000000000735A3
1,1000000.0,250000.0,sine,441906.0,5.0,-9713104309215926,b'FFDD7DFBABFB9D4A',20.9280352651,00000000000A56F9
1,1000000.0,250000.0,sine,543888.0,5.0,-6167068515657183,b'FFEA171577D19A21',20.9280352651,00000000000A0BD3
1,1000000.0,250000.0,sine,658231.0,5.0,-34254595362113836,b'FF864DA0838436D4',20.9280352651,00000000000D6630
1,1000000.0,250000.0,sine,158218.0,5.0,-10915550907963330,b'FFD9385D419A683E',20.9280352651,000000000004C381
1,1000000.0,250000.0,sine,16331.0,5.0,-4583407534866481,b'FFEFB76A4605FFCF',20.9280352651,30683
1,1000000.0,250000.0,sine,668325.0,5.0,-9717395088864479,b'FFDD7A14A5960B21',20.9280352651,00000000000ABB6C
1,1000000.0,250000.0,sine,716110.0,5.0,-4680418192690591,b'FFEF5F2F38397261',20.9280352651,00000000000677F6
1,1000000.0,250000.0,sine,340628.0,5.0,-36988385416263989,b'FF7C97426A72C6CB',20.9280352651,00000000000671A7
1,1000000.0,250000.0,sine,181484.0,5.0,-35924634437989772,b'FF805EBC3DA34A74',20.9280352651,0000000000048C22
1,1000000.0,250000.0,sine,511238.0,5.0,-4950072573752718,b'FFEE69EF6AA10A72',20.9280352651,00000000000A0697
1,1000000.0,250000.0,sine,64986.0,5.0,-4640053412317069,b'FFEF83E5609EB873',20.9280352651,00000000000DC342
1,1000000.0,250000.0,sine,210200.0,5.0,-4636474297658167,b'FFEF8726B47A54C9',20.9280352651,0000000000055D78
1,1000000.0,250000.0,sine,362594.0,5.0,-4917453944949760,b'FFEE879A08697400',20.9280352651,000000000000A704
1,1000000.0,250000.0,sine,396038.0,5.0,-4904947502420545,b'FFEE92F9EA79EDBF',20.9280352651,77050
1,1000000.0,250000.0,sine,467805.0,5.0,-27581835172024174,b'FF9E027790517092',20.9280352651,000000000007FD3F
1,1000000.0,250000.0,sine,136180.0,5.0,-12920503038229494,b'FFD218DEF616440A',20.9280352651,4970000000.0
1,1000000.0,250000.0,sine,187539.0,5.0,-13752815070521486,b'FFCF23E3370F5772',20.9280352651,00000000000369AC
1,1000000.0,250000.0,sine,242306.0,5.0,-29426465842317771,b'FF9774C904793635',20.9280352651,44982
1,1000000.0,250000.0,sine,441575.0,5.0,-4605887912266600,b'FFEFA2F8271D3498',20.9280352651,000000000007150F
1,1000000.0,250000.0,sine,681150.0,5.0,-20662688013255782,b'FFB697650CDD7B9A',20.9280352651,00000000000CB005
1,1000000.0,250000.0,sine,390400.0,5.0,-16132373289096409,b'FFC6AFB124B82B27',20.9280352651,000000000009799F
1,1000000.0,250000.0,sine,574980.0,5.0,-32615886886155953,b'FF8C2006101DC94F',20.9280352651,00000000000BDE6C
1,1000000.0,250000.0,sine,342895.0,5.0,-21269021354672799,b'FFB46FF0116F3D61',20.9280352651,88639
1,1000000.0,250000.0,sine,143563.0,5.0,-41033600678886260,b'FF6E382857AE048C',20.9280352651,000000000004417F
1,1000000.0,250000.0,sine,134433.0,5.0,-30921538465769892,b'FF9225064BD6D65C',20.9280352651,00000000000214AF
1,1000000.0,250000.0,sine,368329.0,5.0,-30448661877863165,b'FF93D31A74E24D03',20.9280352651,000000000005A359
1,1000000.0,250000.0,sine,381177.0,5.0,-19499367897512016,b'FFBAB96D9F1FC7B0',20.9280352651,0000000000079D84
1,1000000.0,250000.0,sine,425232.0,5.0,-38461467433765338,b'FF775B7FC811F626',20.9280352651,0000000000076C6B
1,1000000.0,250000.0,sine,366175.0,5.0,-40201912309093331,b'FF712C92E1866C2D',20.9280352651,000000000006C89A
1,1000000.0,250000.0,sine,533041.0,5.0,-31610968900054553,b'FF8FB1FDC3B4D1E7',20.9280352651,00000000000AEA69
1,1000000.0,250000.0,sine,382925.0,5.0,-23849561134917960,b'FFAB44F3548116B8',20.9280352651,000000000006F6AF
1,1000000.0,250000.0,sine,582066.0,5.0,-41187863319180256,b'FF6DABDB45CD8C20',20.9280352651,00000000000961AB
1,1000000.0,250000.0,sine,49804.0,5.0,-8174657877298847,b'FFE2F53125103161',20.9280352651,000000000003A0B1
1,1000000.0,250000.0,sine,252517.0,5.0,-5628756679079378,b'FFEC00ACF59DCA2E',20.9280352651,000000000005D86A
1,1000000.0,250000.0,sine,568190.0,5.0,-24470174314058981,b'FFA91081906B2B1B',20.9280352651,00000000000BEC5E
1,1000000.0,250000.0,sine,364990.0,5.0,-25248258744915418,b'FFA64CD7AA4FEA26',20.9280352651,00000000000829EA
1,1000000.0,250000.0,sine,627268.0,5.0,-40400762291079920,b'FF7077B882FC3510',20.9280352651,00000000000A7CED
1,1000000.0,250000.0,sine,403084.0,5.0,-39644381566357221,b'FF7327A51F65B11B',20.9280352651,000000000006C5BB
1,1000000.0,250000.0,sine,723963.0,5.0,-25687332130201826,b'FFA4BD81ED26DF1E',20.9280352651,00000000000E7267
1,1000000.0,250000.0,sine,513381.0,5.0,-4857529627571615,b'FFEEBE1A40100A61',20.9280352651,000000000009A141
1,1000000.0,250000.0,sine,486549.0,5.0,-4661814516329025,b'FFEF701AB9BED5BF',20.9280352651,0000000000089F73
1,1000000.0,250000.0,sine,86970.0,5.0,-30788115169839843,b'FF929E5F53FF751D',20.9280352651,00000000000415F3
1,1000000.0,250000.0,sine,230842.0,5.0,-42062146558234741,b'FF6A90B357E7EF8B',20.9280352651,000000000003CAFC
1,1000000.0,250000.0,sine,650960.0,5.0,-37404387244609222,b'FF7B1CE8713E713A',20.9280352651,00000000000CA384
1,1000000.0,250000.0,sine,562491.0,5.0,-13493784244789577,b'FFD00F798769DEB7',20.9280352651,00000000000BA7DE
1,1000000.0,250000.0,sine,6441.0,5.0,-38728461495049000,b'FF7668AB61E3E4D8',20.9280352651,0000000000021BD6
1,1000000.0,250000.0,sine,708730.0,5.0,-14421885899662532,b'FFCCC35F05F59B3C',20.9280352651,00000000000E1788
1,1000000.0,250000.0,sine,172994.0,5.0,-30370795769720562,b'FF9419EC1299910E',20.9280352651,000000000003731D
1,1000000.0,250000.0,sine,269185.0,5.0,-7893797924585965,b'FFE3F4A1F2C6BE13',20.9280352651,000000000004C947
1,1000000.0,250000.0,sine,504761.0,5.0,-17794199175464191,b'FFC0C84527157B01',20.9280352651,0000000000095B50
1,1000000.0,250000.0,sine,149634.0,5.0,-24237045308135139,b'FFA9E4892400E91D',20.9280352651,0000000000036CB3
1,1000000.0,250000.0,sine,588844.0,5.0,-9889266445578840,b'FFDCDDC3BA6C0DA8',20.9280352651,00000000000C64FB
1,1000000.0,250000.0,sine,446836.0,5.0,-4680743305021101,b'FFEF5EE38604F953',20.9280352651,00000000000D3F4B
1,1000000.0,250000.0,sine,745215.0,5.0,-28576648987980825,b'FF9A79B06C334BE7',20.9280352651,00000000000D448D
1,1000000.0,250000.0,sine,258383.0,5.0,-36847622312272789,b'FF7D174861425C6B',20.9280352651,0000000000077C11
1,1000000.0,250000.0,sine,643276.0,5.0,-4605413514578615,b'FFEFA3669B6B7549',20.9280352651,000000000008B8D1
1,1000000.0,250000.0,sine,321393.0,5.0,-15561680347520670,b'FFC8B6BBF2C72162',20.9280352651,50788
1,1000000.0,250000.0,sine,471417.0,5.0,-4838147933965731,b'FFEECFBAE706725D',20.9280352651,0000000000052C83
1,1000000.0,250000.0,sine,179763.0,5.0,-34384867463926191,b'FF85D7252D29EE51',20.9280352651,000000000006170A
1,1000000.0,250000.0,sine,570710.0,5.0,-4894709405800099,b'FFEE9C49A896A95D',20.9280352651,0000000000093DE8
1,1000000.0,250000.0,sine,164243.0,5.0,-5690237058470863,b'FFEBC8C271712C31',20.9280352651,000000000004D764
1,1000000.0,250000.0,sine,386726.0,5.0,-4783350310022892,b'FFEF019177EF5114',20.9280352651,00000000000773D8
1,1000000.0,250000.0,sine,709973.0,5.0,-19754766899833703,b'FFB9D124E8509499',20.9280352651,00000000000DD42A
1,1000000.0,250000.0,sine,362540.0,5.0,-40342502046986721,b'FF70ACB548238E1F',20.9280352651,69103
1,1000000.0,250000.0,sine,451839.0,5.0,-8234288268293935,b'FFE2BEF55CCA48D1',20.9280352651,000000000007B499
1,1000000.0,250000.0,sine,402928.0,5.0,-4892821879980682,b'FFEE9E0121E4FD76',20.9280352651,000000000007341B
1,1000000.0,250000.0,sine,430276.0,5.0,-37992799009561006,b'FF7905C027032652',20.9280352651,000000000008A10D
1,1000000.0,250000.0,sine,104464.0,5.0,-13259026480428222,b'FFD0E4FC54910B42',20.9280352651,0000000000034F81
1,1000000.0,250000.0,sine,529456.0,5.0,-41079173638174330,b'FF6E0EB58FA14986',20.9280352651,00000000000B828A
1,1000000.0,250000.0,sine,609523.0,5.0,-9507556667190423,b'FFDE38ED762B9369',20.9280352651,000000000009C2FC
1,1000000.0,250000.0,sine,428892.0,5.0,-4700535433928785,b'FFEF4CE34F34DFAF',20.9280352651,00000000000EEA31
1,1000000.0,250000.0,sine,443912.0,5.0,-38749307259861764,b'FF7655B5D97BC4FC',20.9280352651,0000000000076B45
1,1000000.0,250000.0,sine,444510.0,5.0,-6645376062101415,b'FFE86410D06B6859',20.9280352651,918.0
1,1000000.0,250000.0,sine,272249.0,5.0,-35649152565877989,b'FF815948DCC4631B',20.9280352651,55376
1,1000000.0,250000.0,sine,165548.0,5.0,-4834060104951993,b'FFEED372AC9F1747',20.9280352651,00000000000E1E01
1,1000000.0,250000.0,sine,379494.0,5.0,-12856264265031260,b'FFD2534BB75821A4',20.9280352651,000000000008991D
1,1000000.0,250000.0,sine,483554.0,5.0,-36033367187148335,b'FF7FFBD7ECBFB1D1',20.9280352651,0000000000082AEF
1,1000000.0,250000.0,sine,746730.0,5.0,-35055963492691879,b'FF8374C974C25059',20.9280352651,00000000000BE300
1,1000000.0,250000.0,sine,149123.0,5.0,-4633933434598728,b'FFEF89764BB7CAB8',20.9280352651,0000000000003F35
1,1000000.0,250000.0,sine,10653.0,5.0,-39835810408407645,b'FF72798A9F445DA3',20.9280352651,10300.0
1,1000000.0,250000.0,sine,340510.0,5.0,-6600239065469994,b'FFE88D1E1711EBD6',20.9280352651,000000000006A0A4
1,1000000.0,250000.0,sine,185820.0,5.0,-17396617177900515,b'FFC231DE6CD15A1D',20.9280352651,519000000.0
1,1000000.0,250000.0,sine,143884.0,5.0,-25084196863144352,b'FFA6E20E4C7F0E60',20.9280352651,000000000004A50E
1,1000000.0,250000.0,sine,685705.0,5.0,-6646239533729652,b'FFE86347C57FF88C',20.9280352651,00000000000C00F8
1,1000000.0,250000.0,sine,648181.0,5.0,-4787913349197438,b'FFEEFD6B0D9B1182',20.9280352651,00000000000F244B
1,1000000.0,250000.0,sine,324253.0,5.0,-42542886467488099,b'FF68DB785C62B69D',20.9280352651,0000000000061C1B
1,1000000.0,250000.0,sine,275749.0,5.0,-8780039480544434,b'FFE0CE99C1A5F34E',20.9280352651,0000000000048D22
1,1000000.0,250000.0,sine,49388.0,5.0,-32544149254176401,b'FF8C6144C830016F',20.9280352651,0000000000017F96
1,1000000.0,250000.0,sine,623302.0,5.0,-40417417230368174,b'FF706892BB3EC252',20.9280352651,000000000009D210
1,1000000.0,250000.0,sine,550310.0,5.0,-39086807892169994,b'FF7522C15C2EEAF6',20.9280352651,00000000000A5A71
1,1000000.0,250000.0,sine,742405.0,5.0,-25125611378888137,b'FFA6BC63BAFF3237',20.9280352651,00000000000DF3B0
1,1000000.0,250000.0,sine,701166.0,5.0,-7391331744585040,b'FFE5BD9F78F26AB0',20.9280352651,00000000000AF679
1,1000000.0,250000.0,sine,44411.0,5.0,-42083654042431775,b'FF6A7D23BDF34EE1',20.9280352651,000000000002D516
1,1000000.0,250000.0,sine,621554.0,5.0,-4896641052420243,b'FFEE9A87E97A576D',20.9280352651,000000000003FBF3
1,1000000.0,250000.0,sine,118874.0,5.0,-4692198692349901,b'FFEF54785BBA1833',20.9280352651,000000000007630A
1,1000000.0,250000.0,sine,226598.0,5.0,-28522794220334313,b'FF9AAAAB767ED317',20.9280352651,000000000004F82A
1,1000000.0,250000.0,sine,698733.0,5.0,-8339024410809971,b'FFE25FB39438698D',20.9280352651,00000000000D8738
1,1000000.0,250000.0,sine,398622.0,5.0,-33594775683428967,b'FF88A5BAC1148D99',20.9280352651,000000000006185B
1,1000000.0,250000.0,sine,354420.0,5.0,-25161547220471657,b'FFA69BB4C3ECB097',20.9280352651,00000000000833D9
1,1000000.0,250000.0,sine,490213.0,5.0,-40897660405867938,b'FF6EB3CB675D1A5E',20.9280352651,00000000000905D7
1,1000000.0,250000.0,sine,306046.0,5.0,-16670313761907563,b'FFC4C6701DED5C95',20.9280352651,000000000004EFC1
1,1000000.0,250000.0,sine,33449.0,5.0,-13413748356171468,b'FFD05844561FB934',20.9280352651,0000000000040A40
1,1000000.0,250000.0,sine,458139.0,5.0,-5892013430285228,b'FFEB113EB879DC54',20.9280352651,0000000000078FEA
1,1000000.0,250000.0,sine,26563.0,5.0,-19487359223163333,b'FFBAC4599BE4963B',20.9280352651,000000000000B820
1,1000000.0,250000.0,sine,488545.0,5.0,-6015573948663028,b'FFEAA0DE0BAB7B0C',20.9280352651,0000000000077EF8
1,1000000.0,250000.0,sine,384449.0,5.0,-23782197961177795,b'FFAB82378A8BC53D',20.9280352651,000000000008D7C9
1,1000000.0,250000.0,sine,301223.0,5.0,-4918222000903986,b'FFEE86E734B5A8CE',20.9280352651,00000000000E60B2
1,1000000.0,250000.0,sine,199093.0,5.0,-30126625340251074,b'FF94F7FE6E50243E',20.9280352651,0000000000047DB8
1,1000000.0,250000.0,sine,581742.0,5.0,-41584189278054158,b'FF6C436671CF18F2',20.9280352651,00000000000AB12B
1,1000000.0,250000.0,sine,599729.0,5.0,-9493063644333082,b'FFDE461BE1A63BE6',20.9280352651,00000000000B788D
1,1000000.0,250000.0,sine,385445.0,5.0,-41170563255961206,b'FF6DBB9741ECF98A',20.9280352651,0000000000081A1C
1,1000000.0,250000.0,sine,551723.0,5.0,-4746432307835514,b'FFEF23251C574D86',20.9280352651,0000000000016D4C
1,1000000.0,250000.0,sine,658361.0,5.0,-36145116457365217,b'FF7F96354531911F',20.9280352651,00000000000CB9E4
1,1000000.0,250000.0,sine,242132.0,5.0,-4690852526047250,b'FFEF55B1C97DBFEE',20.9280352651,00000000000A6032
1,1000000.0,250000.0,sine,242106.0,5.0,-41495526411556819,b'FF6C9409E078A82D',20.9280352651,4.600000000000001e+79
1,1000000.0,250000.0,sine,154390.0,5.0,-41717675031477946,b'FF6BC9FEDEE4C146',20.9280352651,44488
1,1000000.0,250000.0,sine,653526.0,5.0,-37145216304854399,b'FF7C089F610B4A81',20.9280352651,00000000000D9C62
1,1000000.0,250000.0,sine,208064.0,5.0,-31287978624287279,b'FF90D7BFCC5BFDD1',20.9280352651,000000000005D796
1,1000000.0,250000.0,sine,719637.0,5.0,-4741743872018681,b'FFEF2768B8E47707',20.9280352651,000000000006B772
1,1000000.0,250000.0,sine,653717.0,5.0,-4528060751441382,b'FFEFE9C0B363921A',20.9280352651,000000000008D3F7
1,1000000.0,250000.0,sine,41125.0,5.0,-32314067733535017,b'FF8D3286CF7EA6D7',20.9280352651,00000000000193AA
1,1000000.0,250000.0,sine,487058.0,5.0,-36522128784997281,b'FF7E3F513F54445F',20.9280352651,00000000000A65D0
1,1000000.0,250000.0,sine,464755.0,5.0,-22143840551313639,b'FFB1544B59F9DF19',20.9280352651,0000000000096B81
1,1000000.0,250000.0,sine,177125.0,5.0,-4602295801440845,b'FFEFA63C819A95B3',20.9280352651,0000000000032F80
1,1000000.0,250000.0,sine,510058.0,5.0,-4768782784746044,b'FFEF0ED13C1AADC4',20.9280352651,000000000002760A
1,1000000.0,250000.0,sine,315885.0,5.0,-32308909870445567,b'FF8D3737B8178C01',20.9280352651,000000000005C332
1,1000000.0,250000.0,sine,405803.0,5.0,-5002827914278756,b'FFEE39F45B4C089C',20.9280352651,000000000009425F
1,1000000.0,250000.0,sine,365416.0,5.0,-18893524579843035,b'FFBCE07082DD0425',20.9280352651,000000000007B7F6
1,1000000.0,250000.0,sine,231487.0,5.0,-9307801131682780,b'FFDEEE9AABE7F424',20.9280352651,000000000003F5D4
1,1000000.0,250000.0,sine,518868.0,5.0,-8519777123720011,b'FFE1BB4ECEF9A4B5',20.9280352651,000000000009607F
1,1000000.0,250000.0,sine,141691.0,5.0,-33016565154858225,b'FF8AB39BE23DBB0F',20.9280352651,000000000004B0B6
1,1000000.0,250000.0,sine,37477.0,5.0,-4560287006426387,b'FFEFCC7170E87AED',20.9280352651,0000000000079C40
1,1000000.0,250000.0,sine,722703.0,5.0,-40859538400990638,b'FF6ED6775FEC2A52',20.9280352651,00000000000EA4DE
1,1000000.0,250000.0,sine,379529.0,5.0,-43142224446669283,b'FF66BA601D093E1D',20.9280352651,000000000005ED5E
1,1000000.0,250000.0,sine,514813.0,5.0,-19534100791609305,b'FFBA99D6BD4F3827',20.9280352651,000000000008F834
1,1000000.0,250000.0,sine,652927.0,5.0,-4749011086238212,b'FFEF20CCB12B9DFC',20.9280352651,0000000000017E4B
1,1000000.0,250000.0,sine,193884.0,5.0,-32791320131153644,b'FF8B8077D3DDD114',20.9280352651,0000000000041BBE
1,1000000.0,250000.0,sine,699463.0,5.0,-20042473015179770,b'FFB8CB7A1B828606',20.9280352651,00000000000C41AB
1,1000000.0,250000.0,sine,507843.0,5.0,-41772395389033915,b'FF6B983A4B6B6245',20.9280352651,00000000000A5ED1
1,1000000.0,250000.0,sine,658961.0,5.0,-10755575918300400,b'FFD9C9DC5608F310',20.9280352651,00000000000BC795
1,1000000.0,250000.0,sine,721035.0,5.0,-7472325986008303,b'FFE573F587F54311',20.9280352651,00000000000BBC3A
1,1000000.0,250000.0,sine,352419.0,5.0,-4807744893632300,b'FFEEEB61A971C0D4',20.9280352651,00000000000943A7
1,1000000.0,250000.0,sine,286626.0,5.0,-4714137763756985,b'FFEF4084452B4447',20.9280352651,000000000004E927
1,1000000.0,250000.0,sine,146128.0,5.0,-35341098102593580,b'FF827175619F67D4',20.9280352651,000000000002468A
1,1000000.0,250000.0,sine,467602.0,5.0,-28928258744877004,b'FF9939E6E58A8034',20.9280352651,000000000008BF97
1,1000000.0,250000.0,sine,739464.0,5.0,-27971432882015635,b'FF9CA0214735726D',20.9280352651,00000000000D2798
1,1000000.0,250000.0,sine,733732.0,5.0,-29222890010630522,b'FF982DEFB59B2686',20.9280352651,00000000000D1691
1,1000000.0,250000.0,sine,118582.0,5.0,-5206174253528861,b'FFED810318FAC8E3',20.9280352651,000000000002010D
1,1000000.0,250000.0,sine,432569.0,5.0,-40715705538811792,b'FF6F594812946870',20.9280352651,72507
1,1000000.0,250000.0,sine,269178.0,5.0,-41026528858700619,b'FF6E3E96E10284B5',20.9280352651,0000000000044FA0
1,1000000.0,250000.0,sine,260621.0,5.0,-35295634603305306,b'FF829ACEAD5916A6',20.9280352651,00000000000479A0
1,1000000.0,250000.0,sine,514329.0,5.0,-4870925549942779,b'FFEEB1EB44DE4805',20.9280352651,8.700000000000001e+43
1,1000000.0,250000.0,sine,354602.0,5.0,-10431968961976852,b'FFDAF02DF3B6A5EC',20.9280352651,0000000000072EF7
1,1000000.0,250000.0,sine,332273.0,5.0,-39975174765899326,b'FF71FACA543E91C2',20.9280352651,000000000008C932
1,1000000.0,250000.0,sine,370326.0,5.0,-28436814193376354,b'FF9AF8DE3F75C39E',20.9280352651,000000000008139C
1,1000000.0,250000.0,sine,188651.0,5.0,-4934294559111087,b'FFEE784905964851',20.9280352651,0000000000022AF7
1,1000000.0,250000.0,sine,471974.0,5.0,-16153414298411709,b'FFC69C8E26D55D43',20.9280352651,88712
1,1000000.0,250000.0,sine,286694.0,5.0,-42377361454053144,b'FF697203A80348E8',20.9280352651,00000000000636BF
1,1000000.0,250000.0,sine,614576.0,5.0,-41464402653909843,b'FF6CB05870FD6CAD',20.9280352651,00000000000B821A
1,1000000.0,250000.0,sine,322222.0,5.0,-24115431933176601,b'FFAA5324760494E7',20.9280352651,000000000004EB35
1,1000000.0,250000.0,sine,56910.0,5.0,-35746253325623585,b'FF8100F8D4799EDF',20.9280352651,000000000003D35B
1,1000000.0,250000.0,sine,210312.0,5.0,-28049337089734360,b'FF9C5946CA94C928',20.9280352651,36206
1,1000000.0,250000.0,sine,211300.0,5.0,-23670639195123971,b'FFABE7ADD72B0EFD',20.9280352651,00000000000501B3
1,1000000.0,250000.0,sine,48477.0,5.0,-36011786205444901,b'FF800F78A37F44DB',20.9280352651,42899
1,1000000.0,250000.0,sine,558744.0,5.0,-42993240865562381,b'FF6741E00E7720F3',20.9280352651,94653
1,1000000.0,250000.0,sine,132773.0,5.0,-8439763212569645,b'FFE204147FB9F3D3',20.9280352651,000000000003F655
1,1000000.0,250000.0,sine,516788.0,5.0,-5104844117400975,b'FFEDDD2BDBBFA271',20.9280352651,00000000000B6DB1
