,NeedleType,entropy_hex,file_name,sigma,start_window,HstackSize,NeedleSize,StartSam,dSNR,norm_entropy
1542,sine,b'FFEF52B49C2AA757',./haystacks/2018-03-22_144000__587.txt,28.0714257482,b'000000000007786C',1000000,250000,508633,-5.0,0.9997455302183577
1543,sine,b'FFEF185F0FAFAD0D',./haystacks/2018-03-22_144000__588.txt,28.0714257482,b'0000000000083FDC',1000000,250000,367696,-5.0,0.9997420532305898
1544,sine,b'FFEDEF74C5698946',./haystacks/2018-03-22_144000__589.txt,28.0714257482,b'00000000000C43AD',1000000,250000,721215,-5.0,0.9997243557058139
1545,sine,b'FFEFB9D1E98BD817',./haystacks/2018-03-22_144000__59.txt,28.0714257482,b'000000000000FF7C',1000000,250000,37007,-5.0,0.9997516763192346
1546,sine,b'FFEE271A30A1087B',./haystacks/2018-03-22_144000__590.txt,28.0714257482,b'00000000000386F4',1000000,250000,471132,-5.0,0.9997276724758458
1547,sine,b'FFEC64AB275B6BDA',./haystacks/2018-03-22_144000__591.txt,28.0714257482,b'0000000000013EEE',1000000,250000,75342,-5.0,0.9997008245330626
1548,sine,b'FFEE9CF3F6D2A160',./haystacks/2018-03-22_144000__592.txt,28.0714257482,b'00000000000A3115',1000000,250000,268496,-5.0,0.9997346969237904
1549,sine,b'FFEEAD2F61441625',./haystacks/2018-03-22_144000__593.txt,28.0714257482,b'0000000000057F1F',1000000,250000,232404,-5.0,0.9997356644319243
1550,sine,b'FFEF49464E0A51E5',./haystacks/2018-03-22_144000__594.txt,28.0714257482,b'00000000000A32BD',1000000,250000,703548,-5.0,0.9997449680941284
1551,sine,b'FFEF10EB59998A48',./haystacks/2018-03-22_144000__595.txt,28.0714257482,b'000000000000C7FC',1000000,250000,322060,-5.0,0.9997416090569456
1552,sine,b'FFEED486CE1FA2D5',./haystacks/2018-03-22_144000__596.txt,28.0714257482,b'000000000007E30D',1000000,250000,63355,-5.0,0.9997380093683419
1553,sine,b'FFE9BF8E95DDE52B',./haystacks/2018-03-22_144000__597.txt,28.0714257482,b'000000000008353A',1000000,250000,334296,-5.0,0.9996604655369691
1554,sine,b'FFEC31F2BDD0D3A2',./haystacks/2018-03-22_144000__598.txt,28.0714257482,b'00000000000BACC6',1000000,250000,741226,-5.0,0.9996978013639961
1555,sine,b'FFEC37065D5E0F41',./haystacks/2018-03-22_144000__599.txt,28.0714257482,b'0000000000097E58',1000000,250000,497321,-5.0,0.9996981039561137
1556,sine,b'FFEDF9445FF642DA',./haystacks/2018-03-22_144000__6.txt,28.0714257482,b'000000000008301D',1000000,250000,294912,-5.0,0.9997249404841222
1557,sine,b'FFEF1EED3A302936',./haystacks/2018-03-22_144000__60.txt,28.0714257482,b'00000000000E5C5D',1000000,250000,532235,-5.0,0.9997424439590651
1558,sine,b'FFEA0FA1227B28FB',./haystacks/2018-03-22_144000__600.txt,28.0714257482,b'000000000002093D',1000000,250000,14073,-5.0,0.9996652382273906
1559,sine,b'FFED7D0E9664F7CA',./haystacks/2018-03-22_144000__601.txt,28.0714257482,b'00000000000654A3',1000000,250000,315387,-5.0,0.9997175369848214
1560,sine,b'FFE91A18E8339FCC',./haystacks/2018-03-22_144000__602.txt,28.0714257482,b'0000000000015DEF',1000000,250000,25936,-5.0,0.9996506033714483
1561,sine,b'FFEFCE99FF100FED',./haystacks/2018-03-22_144000__603.txt,28.0714257482,b'000000000007B648',1000000,250000,365533,-5.0,0.9997529149978279
1562,sine,b'FFEF5C74CE3CC574',./haystacks/2018-03-22_144000__604.txt,28.0714257482,b'00000000000BE30D',1000000,250000,147318,-5.0,0.9997461114091833
1563,sine,b'FFEE3D38379E1493',./haystacks/2018-03-22_144000__605.txt,28.0714257482,b'000000000005C4BB',1000000,250000,659406,-5.0,0.9997289907693062
1564,sine,b'FFEC547965BF8C7B',./haystacks/2018-03-22_144000__606.txt,28.0714257482,b'00000000000978C8',1000000,250000,587799,-5.0,0.9996998592739585
1565,sine,b'FFEFCA27A534481D',./haystacks/2018-03-22_144000__607.txt,28.0714257482,b'000000000006A219',1000000,250000,611342,-5.0,0.9997526499548296
1566,sine,b'FFEB5080212F3F5B',./haystacks/2018-03-22_144000__608.txt,28.0714257482,b'00000000000886C3',1000000,250000,350467,-5.0,0.9996843636337731
1567,sine,b'FFEE8141F1E4108A',./haystacks/2018-03-22_144000__609.txt,28.0714257482,b'0000000000090CB6',1000000,250000,440315,-5.0,0.9997330461500413
1568,sine,b'FFEFD4D13AA9A641',./haystacks/2018-03-22_144000__61.txt,28.0714257482,b'0000000000001E87',1000000,250000,425720,-5.0,0.9997532854855878
1569,sine,b'FFEE738BC1EA174C',./haystacks/2018-03-22_144000__610.txt,28.0714257482,b'000000000002A000',1000000,250000,28953,-5.0,0.9997322288708478
1570,sine,b'FFEEEDFE80401318',./haystacks/2018-03-22_144000__611.txt,28.0714257482,b'00000000000107C5',1000000,250000,156300,-5.0,0.9997395273533132
1571,sine,b'FFEE25C0A4769D75',./haystacks/2018-03-22_144000__612.txt,28.0714257482,b'0000000000012601',1000000,250000,642688,-5.0,0.9997275920217938
1572,sine,b'FFEEFD9D048BDAFC',./haystacks/2018-03-22_144000__613.txt,28.0714257482,b'00000000000075B9',1000000,250000,311790,-5.0,0.999740458330549
1573,sine,b'FFEEB4DAEC9FA8E8',./haystacks/2018-03-22_144000__614.txt,28.0714257482,b'0000000000039D5E',1000000,250000,57804,-5.0,0.9997361216052228
1574,sine,b'FFEEBA916C95A9CD',./haystacks/2018-03-22_144000__615.txt,28.0714257482,b'0000000000015A33',1000000,250000,539939,-5.0,0.9997364621200037
1575,sine,b'FFEFA55F9701EC95',./haystacks/2018-03-22_144000__616.txt,28.0714257482,b'00000000000BE371',1000000,250000,745845,-5.0,0.9997504576085772
1576,sine,b'FFEED6CD88E96FDF',./haystacks/2018-03-22_144000__617.txt,28.0714257482,b'0000000000074499',1000000,250000,705299,-5.0,0.9997381450456595
1577,sine,b'FFEEFEAFAC207D80',./haystacks/2018-03-22_144000__618.txt,28.0714257482,b'000000000006BBDE',1000000,250000,352725,-5.0,0.9997405222785591
1578,sine,b'FFEED63A536BDB3C',./haystacks/2018-03-22_144000__619.txt,28.0714257482,b'0000000000043C0D',1000000,250000,110499,-5.0,0.9997381107709055
1579,sine,b'FFED444B7BDCFD8B',./haystacks/2018-03-22_144000__62.txt,28.0714257482,b'00000000000A9820',1000000,250000,569493,-5.0,0.9997141536986085
1580,sine,b'FFEAF378C1922E20',./haystacks/2018-03-22_144000__620.txt,28.0714257482,b'000000000008474D',1000000,250000,382133,-5.0,0.9996788186850345
1581,sine,b'FFEF34A8CF78E5F8',./haystacks/2018-03-22_144000__621.txt,28.0714257482,b'00000000000BC203',1000000,250000,585116,-5.0,0.9997437393317089
1582,sine,b'FFE9C1A559751B1F',./haystacks/2018-03-22_144000__622.txt,28.0714257482,b'0000000000061BBE',1000000,250000,297951,-5.0,0.9996605900464214
1583,sine,b'FFEAE625BFD82477',./haystacks/2018-03-22_144000__623.txt,28.0714257482,b'000000000000750F',1000000,250000,25252,-5.0,0.9996780244981386
1584,sine,b'FFED7A4063937863',./haystacks/2018-03-22_144000__624.txt,28.0714257482,b'000000000004BAD9',1000000,250000,66949,-5.0,0.9997173697662002
1585,sine,b'FFEFEB9124B8D707',./haystacks/2018-03-22_144000__625.txt,28.0714257482,b'0000000000005447',1000000,250000,397727,-5.0,0.9997546414713016
1586,sine,b'FFEEECE94071A5BE',./haystacks/2018-03-22_144000__626.txt,28.0714257482,b'000000000004FE10',1000000,250000,190941,-5.0,0.9997394628011934
1587,sine,b'FFEEE5D8341789CC',./haystacks/2018-03-22_144000__627.txt,28.0714257482,b'000000000003A5DA',1000000,250000,78560,-5.0,0.9997390415993249
1588,sine,b'FFEF90B315780232',./haystacks/2018-03-22_144000__628.txt,28.0714257482,b'00000000000496D2',1000000,250000,521245,-5.0,0.9997492253509961
1589,sine,b'FFEFD69DBB3B3CE7',./haystacks/2018-03-22_144000__629.txt,28.0714257482,b'000000000000D617',1000000,250000,466676,-5.0,0.9997533927046165
1590,sine,b'FFEFA8D883161FED',./haystacks/2018-03-22_144000__63.txt,28.0714257482,b'000000000006E497',1000000,250000,316391,-5.0,0.9997506645769012
1591,sine,b'FFEF1726E005154C',./haystacks/2018-03-22_144000__630.txt,28.0714257482,b'0000000000033277',1000000,250000,415852,-5.0,0.9997419805440767
1592,sine,b'FFEFE455D18195E2',./haystacks/2018-03-22_144000__631.txt,28.0714257482,b'00000000000B0E17',1000000,250000,262731,-5.0,0.9997542104260958
1593,sine,b'FFEEFA9371351A65',./haystacks/2018-03-22_144000__632.txt,28.0714257482,b'000000000004F5F4',1000000,250000,485565,-5.0,0.999740277287135
1594,sine,b'FFE9FE742238B05A',./haystacks/2018-03-22_144000__633.txt,28.0714257482,b'000000000007FD2D',1000000,250000,429041,-5.0,0.9996642144708143
1595,sine,b'FFEF110338EEC519',./haystacks/2018-03-22_144000__634.txt,28.0714257482,b'0000000000090FC1',1000000,250000,392856,-5.0,0.9997416146151706
1596,sine,b'FFEE6646D5CA73EE',./haystacks/2018-03-22_144000__635.txt,28.0714257482,b'00000000000B374D',1000000,250000,326753,-5.0,0.9997314379632287
1597,sine,b'FFEF7C95E984DBEB',./haystacks/2018-03-22_144000__636.txt,28.0714257482,b'0000000000097ABF',1000000,250000,726377,-5.0,0.9997480264660398
1598,sine,b'FFEA4ED4CC2D429B',./haystacks/2018-03-22_144000__637.txt,28.0714257482,b'000000000007364C',1000000,250000,296378,-5.0,0.9996690053487116
1599,sine,b'FFEEE1520FAB1EB1',./haystacks/2018-03-22_144000__638.txt,28.0714257482,b'000000000008B87F',1000000,250000,585962,-5.0,0.9997387719483126
1600,sine,b'FFEE7714FB86939D',./haystacks/2018-03-22_144000__639.txt,28.0714257482,b'000000000001661C',1000000,250000,587200,-5.0,0.9997324396349774
1601,sine,b'FFEB6238AD9C2B2B',./haystacks/2018-03-22_144000__64.txt,28.0714257482,b'000000000006EC19',1000000,250000,221775,-5.0,0.9996854198812889
1602,sine,b'FFF02593F708187A',./haystacks/2018-03-22_144000__640.txt,28.0714257482,b'000000000009FE93',1000000,250000,107323,-5.0,0.9997580991976353
1603,sine,b'FFEE8EFFA0021344',./haystacks/2018-03-22_144000__641.txt,28.0714257482,b'00000000000AE078',1000000,250000,678432,-5.0,0.9997338651737737
1604,sine,b'FFECC08F72E0B3A6',./haystacks/2018-03-22_144000__642.txt,28.0714257482,b'0000000000077CE4',1000000,250000,293465,-5.0,0.9997063017098096
1605,sine,b'FFE94B28D70CE642',./haystacks/2018-03-22_144000__643.txt,28.0714257482,b'00000000000B72F1',1000000,250000,723492,-5.0,0.9996535277087336
1606,sine,b'FFEFC24E6F8A109D',./haystacks/2018-03-22_144000__644.txt,28.0714257482,b'00000000000C064B',1000000,250000,33103,-5.0,0.9997521821492585
1607,sine,b'FFEF4099A2104AF4',./haystacks/2018-03-22_144000__645.txt,28.0714257482,b'00000000000B7DBB',1000000,250000,323645,-5.0,0.9997444510536876
1608,sine,b'FFEF3AEC4E9AC491',./haystacks/2018-03-22_144000__646.txt,28.0714257482,b'0000000000001F16',1000000,250000,356290,-5.0,0.9997441126748569
1609,sine,b'FFEF5D70547AC760',./haystacks/2018-03-22_144000__647.txt,28.0714257482,b'0000000000061339',1000000,250000,3881,-5.0,0.9997461699717675
1610,sine,b'FFE8AAC3CCC30425',./haystacks/2018-03-22_144000__648.txt,28.0714257482,b'000000000003EF23',1000000,250000,105063,-5.0,0.9996439674403171
1611,sine,b'FFEE25BBBF345C89',./haystacks/2018-03-22_144000__649.txt,28.0714257482,b'000000000001EBB2',1000000,250000,92741,-5.0,0.9997275908819616
1612,sine,b'FFEFEA57EC316B3D',./haystacks/2018-03-22_144000__65.txt,28.0714257482,b'00000000000183BD',1000000,250000,625040,-5.0,0.9997545685438972
1613,sine,b'FFF01EF7B2A795C4',./haystacks/2018-03-22_144000__650.txt,28.0714257482,b'00000000000AB1C0',1000000,250000,51859,-5.0,0.9997577051859977
1614,sine,b'FFEECD6CFCFA3E77',./haystacks/2018-03-22_144000__651.txt,28.0714257482,b'00000000000BB76F',1000000,250000,638973,-5.0,0.9997375861248452
1615,sine,b'FFEE474C6D22A767',./haystacks/2018-03-22_144000__652.txt,28.0714257482,b'00000000000423A7',1000000,250000,94399,-5.0,0.999729591521041
1616,sine,b'FFEE2B55C950B49A',./haystacks/2018-03-22_144000__653.txt,28.0714257482,b'000000000002FA6D',1000000,250000,312366,-5.0,0.9997279247703003
1617,sine,b'FFEFDDB65CE1A059',./haystacks/2018-03-22_144000__654.txt,28.0714257482,b'000000000004F1FF',1000000,250000,286533,-5.0,0.9997538156720851
1618,sine,b'FFEB597E05FC6959',./haystacks/2018-03-22_144000__655.txt,28.0714257482,b'00000000000814B7',1000000,250000,363124,-5.0,0.9996848995851778
1619,sine,b'FFEA4A21231879C0',./haystacks/2018-03-22_144000__656.txt,28.0714257482,b'00000000000B1080',1000000,250000,719767,-5.0,0.9996687250996689
1620,sine,b'FFEBEAB4743307A0',./haystacks/2018-03-22_144000__657.txt,28.0714257482,b'0000000000027385',1000000,250000,30894,-5.0,0.9996935549317635
1621,sine,b'FFEA4072E972E454',./haystacks/2018-03-22_144000__658.txt,28.0714257482,b'00000000000BE719',1000000,250000,721721,-5.0,0.9996681480929045
1622,sine,b'FFEF5B8C4FB59009',./haystacks/2018-03-22_144000__659.txt,28.0714257482,b'00000000000ACE0E',1000000,250000,611210,-5.0,0.9997460572773973
1623,sine,b'FFEE9052BFC1C74D',./haystacks/2018-03-22_144000__66.txt,28.0714257482,b'0000000000033112',1000000,250000,189125,-5.0,0.9997339441322374
1624,sine,b'FFE94ABF0257E76F',./haystacks/2018-03-22_144000__660.txt,28.0714257482,b'000000000000CB7B',1000000,250000,964,-5.0,0.9996535030680601
1625,sine,b'FFEFDFF758C49E03',./haystacks/2018-03-22_144000__661.txt,28.0714257482,b'00000000000134D6',1000000,250000,724064,-5.0,0.9997539500116255
1626,sine,b'FFEC967967378FD1',./haystacks/2018-03-22_144000__662.txt,28.0714257482,b'0000000000045CD6',1000000,250000,199353,-5.0,0.9997037931818495
1627,sine,b'FFEEFD722160ED2F',./haystacks/2018-03-22_144000__663.txt,28.0714257482,b'00000000000A9CCE',1000000,250000,541200,-5.0,0.9997404483450543
1628,sine,b'FFEEE12AA2197D97',./haystacks/2018-03-22_144000__664.txt,28.0714257482,b'0000000000093237',1000000,250000,573869,-5.0,0.9997387627682652
1629,sine,b'FFEF4342BF9EA46D',./haystacks/2018-03-22_144000__665.txt,28.0714257482,b'000000000008AB73',1000000,250000,564144,-5.0,0.9997446096382371
1630,sine,b'FFEF7738B13F891D',./haystacks/2018-03-22_144000__666.txt,28.0714257482,b'0000000000031ED9',1000000,250000,605561,-5.0,0.9997477067383881
1631,sine,b'FFEBAB0109DE1EDF',./haystacks/2018-03-22_144000__667.txt,28.0714257482,b'0000000000081D33',1000000,250000,392290,-5.0,0.9996897580657493
1632,sine,b'FFEF46804BC74B3A',./haystacks/2018-03-22_144000__668.txt,28.0714257482,b'000000000006614F',1000000,250000,724901,-5.0,0.9997448027823143
1633,sine,b'FFEE6478A1699B49',./haystacks/2018-03-22_144000__669.txt,28.0714257482,b'0000000000007AC3',1000000,250000,418823,-5.0,0.9997313303478336
1634,sine,b'FFE9B2FCC5302166',./haystacks/2018-03-22_144000__67.txt,28.0714257482,b'000000000004FBB5',1000000,250000,205572,-5.0,0.9996597163309962
1635,sine,b'FFEFF268F32DF30A',./haystacks/2018-03-22_144000__670.txt,28.0714257482,b'00000000000487FB',1000000,250000,239915,-5.0,0.9997550493455305
1636,sine,b'FFED8F390C57DB90',./haystacks/2018-03-22_144000__671.txt,28.0714257482,b'0000000000098949',1000000,250000,552262,-5.0,0.9997186197545881
1637,sine,b'FFEFC018529A3AC7',./haystacks/2018-03-22_144000__672.txt,28.0714257482,b'000000000004381F',1000000,250000,421851,-5.0,0.9997520503407963
1638,sine,b'FFEF2533A17666DC',./haystacks/2018-03-22_144000__673.txt,28.0714257482,b'0000000000090571',1000000,250000,368742,-5.0,0.9997428179790063
1639,sine,b'FFEFB6D4885C7332',./haystacks/2018-03-22_144000__674.txt,28.0714257482,b'00000000000B7D87',1000000,250000,90225,-5.0,0.9997514981154028
1640,sine,b'FFEEDBE99B05477A',./haystacks/2018-03-22_144000__675.txt,28.0714257482,b'00000000000A6FAF',1000000,250000,605771,-5.0,0.9997384496046112
1641,sine,b'FFF00358520FB2B0',./haystacks/2018-03-22_144000__676.txt,28.0714257482,b'000000000008D8A8',1000000,250000,441770,-5.0,0.9997560587526653
1642,sine,b'FFED83AAE2E3D459',./haystacks/2018-03-22_144000__677.txt,28.0714257482,b'00000000000A45EF',1000000,250000,489961,-5.0,0.9997179310038428
1643,sine,b'FFED9ED27B6F148F',./haystacks/2018-03-22_144000__678.txt,28.0714257482,b'00000000000E2CC6',1000000,250000,718568,-5.0,0.9997195495483847
1644,sine,b'FFEF5DDED63AAE0E',./haystacks/2018-03-22_144000__679.txt,28.0714257482,b'00000000000E5940',1000000,250000,231063,-5.0,0.9997461957011449
1645,sine,b'FFEF220BFFFB66A3',./haystacks/2018-03-22_144000__68.txt,28.0714257482,b'00000000000B7F5C',1000000,250000,18621,-5.0,0.9997426299378113
1646,sine,b'FFEF6F77FFB8E4FB',./haystacks/2018-03-22_144000__680.txt,28.0714257482,b'00000000000A342C',1000000,250000,593923,-5.0,0.9997472446409322
1647,sine,b'FFEE3B9B98ED0C88',./haystacks/2018-03-22_144000__681.txt,28.0714257482,b'000000000005490D',1000000,250000,278597,-5.0,0.9997288946987519
1648,sine,b'FFE95444EFD5A1F1',./haystacks/2018-03-22_144000__682.txt,28.0714257482,b'00000000000DC3A3',1000000,250000,748757,-5.0,0.9996540706923356
1649,sine,b'FFEAC347A1898038',./haystacks/2018-03-22_144000__683.txt,28.0714257482,b'000000000008A347',1000000,250000,502009,-5.0,0.999675946224249
1650,sine,b'FFEEB375751B4A67',./haystacks/2018-03-22_144000__684.txt,28.0714257482,b'000000000001FB5A',1000000,250000,143862,-5.0,0.9997360383759829
1651,sine,b'FFED2F88AFF3FC66',./haystacks/2018-03-22_144000__685.txt,28.0714257482,b'0000000000047EBC',1000000,250000,244114,-5.0,0.9997129162511129
1652,sine,b'FFEFFD6038A750E4',./haystacks/2018-03-22_144000__686.txt,28.0714257482,b'0000000000022814',1000000,250000,497642,-5.0,0.9997557029643336
1653,sine,b'FFE860C6FDC02F8D',./haystacks/2018-03-22_144000__687.txt,28.0714257482,b'0000000000042782',1000000,250000,148860,-5.0,0.9996395574396508
1654,sine,b'FFE9C766CB01DED7',./haystacks/2018-03-22_144000__688.txt,28.0714257482,b'00000000000C2952',1000000,250000,723004,-5.0,0.9996609331092325
1655,sine,b'FFEA68D7B0D743C7',./haystacks/2018-03-22_144000__689.txt,28.0714257482,b'00000000000605F5',1000000,250000,324051,-5.0,0.9996705557431058
1656,sine,b'FFEB46C47B776677',./haystacks/2018-03-22_144000__69.txt,28.0714257482,b'000000000008B4F2',1000000,250000,445538,-5.0,0.99968378350192
1657,sine,b'FFEDEF0643948816',./haystacks/2018-03-22_144000__690.txt,28.0714257482,b'00000000000A7A63',1000000,250000,600734,-5.0,0.9997243299763615
1658,sine,b'FFEFAC093F6F96D8',./haystacks/2018-03-22_144000__691.txt,28.0714257482,b'0000000000049ABA',1000000,250000,564445,-5.0,0.9997508547380093
1659,sine,b'FFEF186F57AE9A20',./haystacks/2018-03-22_144000__692.txt,28.0714257482,b'00000000000275E8',1000000,250000,659841,-5.0,0.9997420570213599
1660,sine,b'FFEFDDE880FF9A6E',./haystacks/2018-03-22_144000__693.txt,28.0714257482,b'000000000002C52B',1000000,250000,582543,-5.0,0.9997538273464656
1661,sine,b'FFE9C8728F19732F',./haystacks/2018-03-22_144000__694.txt,28.0714257482,b'00000000000ACEAD',1000000,250000,487467,-5.0,0.9996609954533591
1662,sine,b'FFEF6757A42D0858',./haystacks/2018-03-22_144000__695.txt,28.0714257482,b'00000000000DC112',1000000,250000,322789,-5.0,0.9997467602699325
1663,sine,b'FFF002E8B3F6FD8C',./haystacks/2018-03-22_144000__696.txt,28.0714257482,b'000000000006C844',1000000,250000,575964,-5.0,0.999756032764676
1664,sine,b'FFEEEAEDEC8246C7',./haystacks/2018-03-22_144000__697.txt,28.0714257482,b'00000000000F11DB',1000000,250000,330444,-5.0,0.9997393446797186
1665,sine,b'FFE9B7DF11BCA5F8',./haystacks/2018-03-22_144000__698.txt,28.0714257482,b'00000000000A7813',1000000,250000,507662,-5.0,0.9996600074389216
1666,sine,b'FFEF4D9E5D7671AF',./haystacks/2018-03-22_144000__699.txt,28.0714257482,b'00000000000D5F52',1000000,250000,276631,-5.0,0.9997452270158307
1667,sine,b'FFE9F52AE02AEF2C',./haystacks/2018-03-22_144000__7.txt,28.0714257482,b'0000000000036EC3',1000000,250000,160923,-5.0,0.9996636609722989
1668,sine,b'FFECFEECBA3C947E',./haystacks/2018-03-22_144000__70.txt,28.0714257482,b'000000000009BE70',1000000,250000,424309,-5.0,0.9997100189159361
1669,sine,b'FFF047C9C75543D4',./haystacks/2018-03-22_144000__700.txt,28.0714257482,b'000000000004A34B',1000000,250000,272033,-5.0,0.9997601382850307
1670,sine,b'FFEF37366C3700AB',./haystacks/2018-03-22_144000__701.txt,28.0714257482,b'00000000000AF45F',1000000,250000,206772,-5.0,0.9997438915126757
1671,sine,b'FFEF81274A12F03C',./haystacks/2018-03-22_144000__702.txt,28.0714257482,b'000000000002851A',1000000,250000,648311,-5.0,0.9997482987328785
1672,sine,b'FFEB5BD8FDE70A04',./haystacks/2018-03-22_144000__703.txt,28.0714257482,b'00000000000CB093',1000000,250000,714255,-5.0,0.999685039974704
1673,sine,b'FFEF03F00753211F',./haystacks/2018-03-22_144000__704.txt,28.0714257482,b'000000000000071D',1000000,250000,445350,-5.0,0.9997408352858881
1674,sine,b'FFED86DB5EA8AE2F',./haystacks/2018-03-22_144000__705.txt,28.0714257482,b'00000000000CBFA8',1000000,250000,746573,-5.0,0.9997181211062152
1675,sine,b'FFEBC517CBFE093D',./haystacks/2018-03-22_144000__706.txt,28.0714257482,b'00000000000652D7',1000000,250000,323624,-5.0,0.999691313085343
1676,sine,b'FFF096CFFAB6B3EB',./haystacks/2018-03-22_144000__707.txt,28.0714257482,b'00000000000C0A0C',1000000,250000,478932,-5.0,0.9997648484956823
1677,sine,b'FFEF4EE4CC7F6F28',./haystacks/2018-03-22_144000__708.txt,28.0714257482,b'00000000000AE517',1000000,250000,297909,-5.0,0.9997453030196064
1678,sine,b'FFEFAA928058F11B',./haystacks/2018-03-22_144000__709.txt,28.0714257482,b'000000000008FFB0',1000000,250000,426755,-5.0,0.9997507674855546
1679,sine,b'FFEFC2AD4CBF99FD',./haystacks/2018-03-22_144000__71.txt,28.0714257482,b'00000000000D002C',1000000,250000,335770,-5.0,0.9997522042365276
1680,sine,b'FFEFCF010D7A480C',./haystacks/2018-03-22_144000__710.txt,28.0714257482,b'00000000000050C5',1000000,250000,158712,-5.0,0.9997529389924945
1681,sine,b'FFEFC43244C82BE9',./haystacks/2018-03-22_144000__711.txt,28.0714257482,b'000000000004598F',1000000,250000,384991,-5.0,0.9997522948004024
1682,sine,b'FFEE060B576838A7',./haystacks/2018-03-22_144000__712.txt,28.0714257482,b'00000000000540E2',1000000,250000,226875,-5.0,0.999725702065377
1683,sine,b'FFEF7398C4ACDDA7',./haystacks/2018-03-22_144000__713.txt,28.0714257482,b'0000000000066D4A',1000000,250000,531836,-5.0,0.9997474906892196
1684,sine,b'FFEB35C0F613FABE',./haystacks/2018-03-22_144000__714.txt,28.0714257482,b'000000000008AB27',1000000,250000,451855,-5.0,0.9996827694031508
1685,sine,b'FFEF884B6CA0E4A3',./haystacks/2018-03-22_144000__715.txt,28.0714257482,b'0000000000063734',1000000,250000,256217,-5.0,0.9997487243787223
1686,sine,b'FFEF1F23216CB8AB',./haystacks/2018-03-22_144000__716.txt,28.0714257482,b'0000000000002698',1000000,250000,137440,-5.0,0.9997424565093976
1687,sine,b'FFEF9944A2C2E33E',./haystacks/2018-03-22_144000__717.txt,28.0714257482,b'000000000007893C',1000000,250000,747062,-5.0,0.9997497360771024
1688,sine,b'FFEC3F919CA64F73',./haystacks/2018-03-22_144000__718.txt,28.0714257482,b'000000000009D33A',1000000,250000,552371,-5.0,0.9996986132142862
1689,sine,b'FFE9CBD281DEA5B9',./haystacks/2018-03-22_144000__719.txt,28.0714257482,b'00000000000D0C03',1000000,250000,664194,-5.0,0.9996611966070029
1690,sine,b'FFEF3B08A80D19B2',./haystacks/2018-03-22_144000__72.txt,28.0714257482,b'00000000000CB675',1000000,250000,400003,-5.0,0.999744119275466
1691,sine,b'FFEDAB211661B3DF',./haystacks/2018-03-22_144000__720.txt,28.0714257482,b'00000000000B2EE0',1000000,250000,662444,-5.0,0.9997202831058363
1692,sine,b'FFEFAF1FDFD0AC34',./haystacks/2018-03-22_144000__721.txt,28.0714257482,b'000000000001D5F5',1000000,250000,682025,-5.0,0.9997510388200819
1693,sine,b'FFF059A5D04EB012',./haystacks/2018-03-22_144000__722.txt,28.0714257482,b'00000000000DD3BB',1000000,250000,690501,-5.0,0.9997612027948957
1694,sine,b'FFEBA1F2D2389909',./haystacks/2018-03-22_144000__723.txt,28.0714257482,b'000000000008AFEA',1000000,250000,488445,-5.0,0.999689218313707
1695,sine,b'FFEFC7B6E7B4EBE3',./haystacks/2018-03-22_144000__724.txt,28.0714257482,b'00000000000BDB31',1000000,250000,144253,-5.0,0.9997525044961609
1696,sine,b'FFEAC97232DAEF7A',./haystacks/2018-03-22_144000__725.txt,28.0714257482,b'0000000000061925',1000000,250000,213829,-5.0,0.9996763137631708
1697,sine,b'FFEFEEC69475C0F1',./haystacks/2018-03-22_144000__726.txt,28.0714257482,b'0000000000059133',1000000,250000,89990,-5.0,0.999754832726885
1698,sine,b'FFEF3DB1A66032FA',./haystacks/2018-03-22_144000__727.txt,28.0714257482,b'000000000005ED6E',1000000,250000,525032,-5.0,0.9997442778316106
1699,sine,b'FFEF39E8EA30BDE2',./haystacks/2018-03-22_144000__728.txt,28.0714257482,b'000000000006C6D8',1000000,250000,22676,-5.0,0.999744052280394
1700,sine,b'FFEB36B15790961E',./haystacks/2018-03-22_144000__729.txt,28.0714257482,b'00000000000779EF',1000000,250000,264844,-5.0,0.999682825371169
1701,sine,b'FFE93062BFA9E252',./haystacks/2018-03-22_144000__73.txt,28.0714257482,b'000000000005DA07',1000000,250000,250025,-5.0,0.9996519318662318
1702,sine,b'FFEEEA33F922C9A1',./haystacks/2018-03-22_144000__730.txt,28.0714257482,b'00000000000067F8',1000000,250000,701363,-5.0,0.999739301384703
1703,sine,b'FFEE4381ADC3D114',./haystacks/2018-03-22_144000__731.txt,28.0714257482,b'00000000000BE07C',1000000,250000,713469,-5.0,0.9997293655012662
1704,sine,b'FFEF0BF46FBE0BDF',./haystacks/2018-03-22_144000__732.txt,28.0714257482,b'0000000000011CA3',1000000,250000,132047,-5.0,0.9997413131493361
1705,sine,b'FFED68B0E6518624',./haystacks/2018-03-22_144000__733.txt,28.0714257482,b'00000000000B1D3D',1000000,250000,494041,-5.0,0.9997163230785359
1706,sine,b'FFEC39BB3D0D4869',./haystacks/2018-03-22_144000__734.txt,28.0714257482,b'000000000008010A',1000000,250000,280121,-5.0,0.9996982652783589
1707,sine,b'FFEFDF32FBA46375',./haystacks/2018-03-22_144000__735.txt,28.0714257482,b'00000000000763B1',1000000,250000,638332,-5.0,0.9997539042921217
